Variable1,Variable2,Correlation Coefficient,p.value,p.adjusted,Method
PLT,hsa-miR-92a-3p,0.0026915120384179703,0.9628910893056065,0.9938692956623455,Kendall
NE_abs,hsa-miR-92a-3p,0.06270429886575513,0.28029823234326934,0.7527528668593938,Kendall
LY_abs,hsa-miR-92a-3p,-0.08654423805193884,0.14039053628045078,0.6256826534062245,Kendall
MO_abs,hsa-miR-92a-3p,0.018659689017079994,0.759076570810278,0.9582516085404255,Kendall
Eo_Abs,hsa-miR-92a-3p,-0.019230231530343277,0.7610746516896565,0.9582516085404255,Kendall
Total_cholesterol,hsa-miR-92a-3p,-0.02976415884804691,0.6062274655351281,0.9128523428870103,Kendall
LDL,hsa-miR-92a-3p,0.0035478191794082454,0.9510322866818305,0.9935856803677307,Kendall
HDL,hsa-miR-92a-3p,-0.08720096642448692,0.13215941396575207,0.6151476043049425,Kendall
TG,hsa-miR-92a-3p,-0.040342199121885386,0.4852620209404988,0.8722104735178473,Kendall
Creatinine,hsa-miR-92a-3p,0.026014678095811677,0.6550011464102796,0.9243117404615309,Kendall
ALAT,hsa-miR-92a-3p,0.08783385038771555,0.1306529169666673,0.6147112650726806,Kendall
ASAT,hsa-miR-92a-3p,0.021544392751356417,0.7135435244279709,0.9512072375188434,Kendall
Glucose,hsa-miR-92a-3p,0.10148010954128318,0.08255239246614911,0.548332574066379,Kendall
HbA1c,hsa-miR-92a-3p,-0.13064628865816194,0.07842383724224358,0.5407241150396134,Kendall
Target_fibrotic,hsa-miR-92a-3p,-0.020050125313283203,0.8256506301122496,0.9685801205789674,Kendall
Target_lipidic,hsa-miR-92a-3p,0.04887218045112781,0.5913089105464437,0.905528126978634,Kendall
Target_necrotic,hsa-miR-92a-3p,0.03196490285446659,0.725524870652562,0.9550016226349155,Kendall
Target_Calcific,hsa-miR-92a-3p,-0.04385964912280701,0.6298987074792257,0.918637639999598,Kendall
Age,hsa-miR-92b-3p,-0.10275873274623146,0.08010939724032261,0.5445556145270908,Kendall
BMI,hsa-miR-92b-3p,0.024994726953958935,0.6659078138760761,0.9304737266937121,Kendall
WBC,hsa-miR-92b-3p,0.007652143036508082,0.8948733481464173,0.9814546736638099,Kendall
RBC,hsa-miR-92b-3p,0.031236658469037823,0.5893952607698986,0.9045871108772855,Kendall
HGB,hsa-miR-92b-3p,0.008575785589205484,0.8830591605721193,0.9793936947984034,Kendall
HCT,hsa-miR-92b-3p,-0.022355751242680303,0.7000113391042015,0.9454565318497685,Kendall
PLT,hsa-miR-92b-3p,0.017985093028203687,0.7559544384401372,0.9582510482839287,Kendall
NE_abs,hsa-miR-92b-3p,0.06964582533514033,0.2306052544306783,0.7148391117492577,Kendall
LY_abs,hsa-miR-92b-3p,-0.031192230726795694,0.5952684863855777,0.9088733198174761,Kendall
MO_abs,hsa-miR-92b-3p,0.01465772826525524,0.8096771557263609,0.9683205129778962,Kendall
Eo_Abs,hsa-miR-92b-3p,-0.0696703932749597,0.27076899543378313,0.745022222750514,Kendall
Total_cholesterol,hsa-miR-92b-3p,0.0790025452127927,0.17138311770828937,0.6598585325738945,Kendall
LDL,hsa-miR-92b-3p,0.06979625706798337,0.22714035752270684,0.7148391117492577,Kendall
HDL,hsa-miR-92b-3p,-0.11440053615739049,0.04830551441668985,0.48151719725348724,Kendall
TG,hsa-miR-92b-3p,0.07565254201018266,0.19077746136206342,0.6801609421330852,Kendall
Creatinine,hsa-miR-92b-3p,-0.049877530830027786,0.39176108391698944,0.8231389653355878,Kendall
ALAT,hsa-miR-92b-3p,0.08742933042833,0.13255341895385506,0.6151476043049425,Kendall
ASAT,hsa-miR-92b-3p,-0.0026255432250663637,0.964327586027349,0.9938692956623455,Kendall
Glucose,hsa-miR-92b-3p,0.08473922961763801,0.1472745920931752,0.6320736169752766,Kendall
HbA1c,hsa-miR-92b-3p,-0.06650797938573517,0.37062005289720074,0.8137582766341129,Kendall
Target_fibrotic,hsa-miR-92b-3p,0.04394232525484768,0.6298283911092222,0.918637639999598,Kendall
Target_lipidic,hsa-miR-92b-3p,-0.007532970043688174,0.9341511891141306,0.9891358553472812,Kendall
Target_necrotic,hsa-miR-92b-3p,-0.018210383506865636,0.8417329368308654,0.9690960486433804,Kendall
Target_Calcific,hsa-miR-92b-3p,-0.04519782026212905,0.6200786163771146,0.918637639999598,Kendall
Age,hsa-miR-92b-5p,-0.07244597457734225,0.25027730089537376,0.7318302743435174,Kendall
BMI,hsa-miR-92b-5p,0.024183080265343087,0.6970622151004111,0.9444068720715246,Kendall
WBC,hsa-miR-92b-5p,-0.00589455395502145,0.9244303878619198,0.9861354362076665,Kendall
RBC,hsa-miR-92b-5p,-8.591116148001048e-4,0.9889635398618994,0.9984941719598807,Kendall
HGB,hsa-miR-92b-5p,-0.03401453169674555,0.5866794049986254,0.9044634268299888,Kendall
HCT,hsa-miR-92b-5p,-0.04873030035214159,0.4338343940713648,0.8478419822783078,Kendall
PLT,hsa-miR-92b-5p,0.048716009154616165,0.4327466329445553,0.8478419822783078,Kendall
NE_abs,hsa-miR-92b-5p,0.043867632770017415,0.48166240606366806,0.8722104735178473,Kendall
LY_abs,hsa-miR-92b-5p,0.004738819321040366,0.9400546423131153,0.990227309413173,Kendall
MO_abs,hsa-miR-92b-5p,0.014744162857636703,0.8214264156502988,0.9685801205789674,Kendall
Eo_Abs,hsa-miR-92b-5p,-0.15989211804294576,0.01855171543820304,0.38226822718358,Kendall
Total_cholesterol,hsa-miR-92b-5p,0.0312304975814466,0.61435826780325,0.9168230687811593,Kendall
LDL,hsa-miR-92b-5p,0.03173746098897407,0.6088086839878928,0.913262502018284,Kendall
HDL,hsa-miR-92b-5p,-0.06155103796701751,0.3221507389353078,0.7891089223991465,Kendall
TG,hsa-miR-92b-5p,0.01361056513910964,0.8263875448707078,0.9685801205789674,Kendall
Creatinine,hsa-miR-92b-5p,-0.023103283099481214,0.7116349322501382,0.9501964812623032,Kendall
ALAT,hsa-miR-92b-5p,-0.04352166244561218,0.48535813105354697,0.8722104735178473,Kendall
ASAT,hsa-miR-92b-5p,-0.0990968931329895,0.11573658437820661,0.601597495472261,Kendall
Glucose,hsa-miR-92b-5p,0.10077340264842534,0.10828308240168301,0.5952544864986373,Kendall
HbA1c,hsa-miR-92b-5p,0.006606373881553373,0.9356843548078496,0.9894230671522027,Kendall
Target_fibrotic,hsa-miR-92b-5p,-0.1300291468290171,0.186597526903704,0.6727589670574514,Kendall
Target_lipidic,hsa-miR-92b-5p,0.18879938268394006,0.055156233650872376,0.49597406969609514,Kendall
Target_necrotic,hsa-miR-92b-5p,0.16975224489183235,0.08476643335681373,0.551868033701044,Kendall
Target_Calcific,hsa-miR-92b-5p,-0.06244337559585566,0.5259241677648752,0.8886240772701443,Kendall
Age,hsa-miR-93-3p,-0.10742734225764017,0.08663551858564213,0.5532261129909636,Kendall
BMI,hsa-miR-93-3p,-0.027742355620803256,0.6535484100912783,0.9240598560596841,Kendall
WBC,hsa-miR-93-3p,0.11161737410386009,0.07104387780736,0.5336425630720782,Kendall
RBC,hsa-miR-93-3p,-0.009931797678485583,0.872314637708606,0.9773122498759644,Kendall
HGB,hsa-miR-93-3p,-0.05907988277327602,0.3426002761050165,0.800780728350171,Kendall
HCT,hsa-miR-93-3p,-0.08998799411711833,0.14634285870968636,0.6299826839715328,Kendall
PLT,hsa-miR-93-3p,0.09288359616868895,0.13276135450185875,0.6151476043049425,Kendall
NE_abs,hsa-miR-93-3p,0.10324388834755795,0.09603731246797088,0.5653888959652851,Kendall
LY_abs,hsa-miR-93-3p,0.0516890208399814,0.4097098287579949,0.8337104368267332,Kendall
MO_abs,hsa-miR-93-3p,0.08962174102131072,0.16792130202426442,0.6531010323789573,Kendall
Eo_Abs,hsa-miR-93-3p,0.13436032062399383,0.046757444330628,0.4763924120631839,Kendall
Total_cholesterol,hsa-miR-93-3p,-0.04568703605399131,0.45880414033653943,0.8625421926311193,Kendall
LDL,hsa-miR-93-3p,-0.014148836848732726,0.8186321413071156,0.9685801205789674,Kendall
HDL,hsa-miR-93-3p,-0.07129144907177037,0.24911230389739533,0.7318302743435174,Kendall
TG,hsa-miR-93-3p,0.013673953040565914,0.824726311293418,0.9685801205789674,Kendall
Creatinine,hsa-miR-93-3p,-0.14192128496085019,0.022474290243121402,0.39931578155732333,Kendall
ALAT,hsa-miR-93-3p,0.14272210549818168,0.02147237660954336,0.3953206554910063,Kendall
ASAT,hsa-miR-93-3p,0.03013848764185738,0.6306650030904148,0.918637639999598,Kendall
Glucose,hsa-miR-93-3p,0.074465641289992,0.2329869056151399,0.7148391117492577,Kendall
HbA1c,hsa-miR-93-3p,-0.10636290840250981,0.1880488577228073,0.6753287445227825,Kendall
Target_fibrotic,hsa-miR-93-3p,-0.07419742276684026,0.4510735731429827,0.8587603017713833,Kendall
Target_lipidic,hsa-miR-93-3p,0.0315890017720211,0.7483234193943178,0.9567277638896071,Kendall
Target_necrotic,hsa-miR-93-3p,0.09185727537436815,0.35096204662125396,0.8065168983355407,Kendall
Target_Calcific,hsa-miR-93-3p,0.088889981730571,0.3666005319258861,0.8137582766341129,Kendall
Age,hsa-miR-93-5p,-0.24878089572804005,2.3924548113479517e-5,0.013411660944187382,Kendall
BMI,hsa-miR-93-5p,-0.04020752363722865,0.48858145208833925,0.8734360347740672,Kendall
WBC,hsa-miR-93-5p,0.036978970048999485,0.5242999923111176,0.888082055577183,Kendall
RBC,hsa-miR-93-5p,0.13442836786385604,0.020558393869355457,0.3908718400444073,Kendall
HGB,hsa-miR-93-5p,0.12066756736489348,0.039042261751264316,0.45580186261476036,Kendall
HCT,hsa-miR-93-5p,0.10607318001368275,0.06831388362365912,0.5280531154715192,Kendall
PLT,hsa-miR-93-5p,0.07617093884455478,0.18934709936827276,0.678453183857215,Kendall
NE_abs,hsa-miR-93-5p,0.09243847899295475,0.1126145814376737,0.5986862066908727,Kendall
LY_abs,hsa-miR-93-5p,-0.03294024336687573,0.5759082409519369,0.9006841123367939,Kendall
MO_abs,hsa-miR-93-5p,-0.03446528906915129,0.572299107094047,0.9005644602273951,Kendall
Eo_Abs,hsa-miR-93-5p,-0.05480340146912494,0.3877069783329645,0.821795876845406,Kendall
Total_cholesterol,hsa-miR-93-5p,-0.06955325076836136,0.22986192808889813,0.7148391117492577,Kendall
LDL,hsa-miR-93-5p,-0.012839212067924337,0.8246786022586758,0.9685801205789674,Kendall
HDL,hsa-miR-93-5p,-0.09227109643198533,0.11226072630170919,0.5986862066908727,Kendall
TG,hsa-miR-93-5p,0.0010796231153724196,0.9851469890653471,0.9976025375892549,Kendall
Creatinine,hsa-miR-93-5p,-0.04960391228308553,0.395725880030209,0.8260211964338349,Kendall
ALAT,hsa-miR-93-5p,0.11441695262535871,0.049677180370925056,0.4835414629143293,Kendall
ASAT,hsa-miR-93-5p,0.029962258877005973,0.6108155901410252,0.9151603753001075,Kendall
Glucose,hsa-miR-93-5p,0.01573516787431528,0.7884443544136701,0.964626193016168,Kendall
HbA1c,hsa-miR-93-5p,-0.14213195732360898,0.05720813250765531,0.5006983693935575,Kendall
Target_fibrotic,hsa-miR-93-5p,0.01072240479528845,0.9067423359651319,0.9826260289347941,Kendall
Target_lipidic,hsa-miR-93-5p,0.04730472703803727,0.6052735476851181,0.9126804282957734,Kendall
Target_necrotic,hsa-miR-93-5p,-0.006309273837666303,0.9450592467832777,0.9909377675726634,Kendall
Target_Calcific,hsa-miR-93-5p,-0.029644295610503357,0.746027909767808,0.9566585611439493,Kendall
Age,hsa-miR-941,-0.09544780800564116,0.12126178422877051,0.607198923720841,Kendall
BMI,hsa-miR-941,-0.026050129169874835,0.6679452575899437,0.9313374360889741,Kendall
WBC,hsa-miR-941,0.11680458596996651,0.054511269092569745,0.49355780866753707,Kendall
RBC,hsa-miR-941,-0.04441517575899844,0.4644461026401188,0.8654028786242481,Kendall
HGB,hsa-miR-941,-0.030466433819022577,0.6183945718069142,0.918637639999598,Kendall
HCT,hsa-miR-941,-0.007577635840689155,0.9009219925573999,0.9815827069173628,Kendall
PLT,hsa-miR-941,0.13752524042605077,0.023483444490731326,0.40171559214108377,Kendall
NE_abs,hsa-miR-941,0.08510169323040878,0.16260627520033039,0.6486093788711101,Kendall
LY_abs,hsa-miR-941,0.014767706026211427,0.8105355884885304,0.9685801205789674,Kendall
MO_abs,hsa-miR-941,0.10457515342441003,0.10147654666127512,0.5800584675542432,Kendall
Eo_Abs,hsa-miR-941,0.0286180293650364,0.666380211059826,0.9304737266937121,Kendall
Total_cholesterol,hsa-miR-941,-0.01450324581485488,0.8108259500383913,0.9685801205789674,Kendall
LDL,hsa-miR-941,0.05757985462535895,0.3422138136232722,0.800780728350171,Kendall
HDL,hsa-miR-941,-0.06808790834161665,0.26257175126141374,0.7419806424588653,Kendall
TG,hsa-miR-941,-0.019050812349623112,0.7534798724607378,0.9573822839899578,Kendall
Creatinine,hsa-miR-941,-0.15601943983812816,0.010658772940726141,0.30715899303815364,Kendall
ALAT,hsa-miR-941,0.05793338689765858,0.34207490347644176,0.800780728350171,Kendall
ASAT,hsa-miR-941,0.01204507624679176,0.8449401036988665,0.9690960486433804,Kendall
Glucose,hsa-miR-941,0.011404548580455916,0.8525068004571627,0.970855002115507,Kendall
HbA1c,hsa-miR-941,-0.0430848812070377,0.5881935811941013,0.9045871108772855,Kendall
Target_fibrotic,hsa-miR-941,-0.15383173444746212,0.1166861576583828,0.601597495472261,Kendall
Target_lipidic,hsa-miR-941,0,1,1,Kendall
Target_necrotic,hsa-miR-941,0.1640418334965312,0.09443118174787779,0.564700459198913,Kendall
Target_Calcific,hsa-miR-941,0.12625812166914344,0.1978749488628068,0.6878415342073773,Kendall
Age,hsa-miR-942-5p,-0.21558815572466453,3.268121777980813e-4,0.070346321271037,Kendall
BMI,hsa-miR-942-5p,0.015413633509860872,0.7944231091443481,0.964626193016168,Kendall
WBC,hsa-miR-942-5p,0.13755495280656535,0.020094410522936354,0.3904398267109085,Kendall
RBC,hsa-miR-942-5p,0.04623091005727641,0.4343836172270831,0.8478419822783078,Kendall
HGB,hsa-miR-942-5p,-0.0298323798889907,0.6165510144345872,0.9178941512831504,Kendall
HCT,hsa-miR-942-5p,1.111600515201194e-4,0.9985040427915559,0.999966838783028,Kendall
PLT,hsa-miR-942-5p,0.10608108951722416,0.0728149641402807,0.5338416092562829,Kendall
NE_abs,hsa-miR-942-5p,0.14659690900690875,0.013534041109396128,0.3447872710220945,Kendall
LY_abs,hsa-miR-942-5p,0.017010157635139307,0.7767992639457856,0.9622376612787503,Kendall
MO_abs,hsa-miR-942-5p,0.16159352981863148,0.0093705031155577,0.2919680538273212,Kendall
Eo_Abs,hsa-miR-942-5p,0.07221740802485496,0.2639827700060801,0.7428303208813015,Kendall
Total_cholesterol,hsa-miR-942-5p,0.01880756111695092,0.7499867399794556,0.9567277638896071,Kendall
LDL,hsa-miR-942-5p,0.0596631279462763,0.3123282400427926,0.784007622964561,Kendall
HDL,hsa-miR-942-5p,-0.07912833402937092,0.18133997710395633,0.6665825436899777,Kendall
TG,hsa-miR-942-5p,0.009857982057874928,0.8675010807439143,0.9763400590948447,Kendall
Creatinine,hsa-miR-942-5p,-0.06841280619780662,0.2503202567329714,0.7318302743435174,Kendall
ALAT,hsa-miR-942-5p,0.10379860583057543,0.08054344260647438,0.5449729477912771,Kendall
ASAT,hsa-miR-942-5p,0.03254135180063149,0.5875068647162298,0.9045871108772855,Kendall
Glucose,hsa-miR-942-5p,0.03531386761431136,0.5545024536715707,0.8961206541945261,Kendall
HbA1c,hsa-miR-942-5p,-0.07794988257087795,0.31149905665882177,0.7824965362020293,Kendall
Target_fibrotic,hsa-miR-942-5p,0.024204964059638786,0.7990936494410938,0.964626193016168,Kendall
Target_lipidic,hsa-miR-942-5p,-0.025549684285174276,0.7881911196109946,0.964626193016168,Kendall
Target_necrotic,hsa-miR-942-5p,0.009415991913119173,0.9211523619063456,0.9854380312836841,Kendall
Target_Calcific,hsa-miR-942-5p,-0.06992545172784538,0.462168518025155,0.8641196395649478,Kendall
Age,hsa-miR-95-3p,0.023904155380212178,0.7058682103038976,0.9479470135646806,Kendall
BMI,hsa-miR-95-3p,0.02303512598018362,0.7121868478788307,0.9502854511402279,Kendall
WBC,hsa-miR-95-3p,-0.07635608568778887,0.2215362133535328,0.7094102452715638,Kendall
RBC,hsa-miR-95-3p,-0.08203712599286714,0.18879453046334857,0.677300378037263,Kendall
HGB,hsa-miR-95-3p,-0.08518733828449826,0.17554200244708842,0.663061249833441,Kendall
HCT,hsa-miR-95-3p,-0.0929894431899726,0.13731253636208665,0.6228822222996154,Kendall
PLT,hsa-miR-95-3p,-0.042443290672966226,0.49650126417320994,0.8764481567465582,Kendall
NE_abs,hsa-miR-95-3p,-0.07999220114056467,0.20176948962997973,0.6880139824610397,Kendall
LY_abs,hsa-miR-95-3p,-0.03820031719085951,0.5464310380025659,0.8948199548476035,Kendall
MO_abs,hsa-miR-95-3p,-0.001323473189676873,0.9839182429473363,0.9970911957365385,Kendall
Eo_Abs,hsa-miR-95-3p,-0.03619861733662768,0.595905390261315,0.9090864471880193,Kendall
Total_cholesterol,hsa-miR-95-3p,0.01962769417215971,0.7527211852478117,0.9571894560189103,Kendall
LDL,hsa-miR-95-3p,-0.004225954387503181,0.9459468773152763,0.9912797947585005,Kendall
HDL,hsa-miR-95-3p,0.012959984039597767,0.8356982021791013,0.9685801205789674,Kendall
TG,hsa-miR-95-3p,0.027735213596931447,0.6565499544251717,0.9249400382826823,Kendall
Creatinine,hsa-miR-95-3p,-0.02380998744781587,0.7046677462124561,0.9476486818208086,Kendall
ALAT,hsa-miR-95-3p,0.03764183083748796,0.5482570922013292,0.8955297723336509,Kendall
ASAT,hsa-miR-95-3p,0.09356169952430779,0.13954346462516126,0.6256826534062245,Kendall
Glucose,hsa-miR-95-3p,0.09604790663004323,0.1277966726490815,0.611536778436825,Kendall
HbA1c,hsa-miR-95-3p,-0.03855116527748139,0.6395043221433099,0.9201517066231163,Kendall
Target_fibrotic,hsa-miR-95-3p,0.09357222006911876,0.3560367529210044,0.8089583358968185,Kendall
Target_lipidic,hsa-miR-95-3p,-0.10178030954886604,0.31542525424428686,0.7845014899555603,Kendall
Target_necrotic,hsa-miR-95-3p,-0.08867515117003648,0.381909147632452,0.8178379918633287,Kendall
Target_Calcific,hsa-miR-95-3p,-0.04760691898253411,0.6386639452664093,0.9201517066231163,Kendall
Age,hsa-miR-96-5p,-0.10872149244096195,0.08714654126699753,0.5542616585845604,Kendall
BMI,hsa-miR-96-5p,-0.11332295763719562,0.07049859790416536,0.5316496438613927,Kendall
WBC,hsa-miR-96-5p,0.07348019085049078,0.2410496980038367,0.7248906356535424,Kendall
RBC,hsa-miR-96-5p,0.04740679762688022,0.44916977923998985,0.8565563232018412,Kendall
HGB,hsa-miR-96-5p,0.09187926818731512,0.14539322489944484,0.6295425757110817,Kendall
HCT,hsa-miR-96-5p,0.09266995666471631,0.14003023635353554,0.6256826534062245,Kendall
PLT,hsa-miR-96-5p,0.007920807608695957,0.8993622485285397,0.9815827069173628,Kendall
NE_abs,hsa-miR-96-5p,0.08825089033729139,0.16047428003403866,0.6437663604394049,Kendall
LY_abs,hsa-miR-96-5p,-0.05161971917820101,0.4166869740788167,0.837374273581381,Kendall
MO_abs,hsa-miR-96-5p,-0.06777934282665321,0.3036017468932415,0.7736539388986836,Kendall
Eo_Abs,hsa-miR-96-5p,-0.05283218548244453,0.4405280618980004,0.8517008464366811,Kendall
Total_cholesterol,hsa-miR-96-5p,-0.05872625342573837,0.347523857371276,0.8031026002573427,Kendall
LDL,hsa-miR-96-5p,-0.03879525528280411,0.5350882875199567,0.8901970392766195,Kendall
HDL,hsa-miR-96-5p,-0.0602949427581368,0.33625786553088305,0.7981825242394993,Kendall
TG,hsa-miR-96-5p,0.0325387347973874,0.6031306155137666,0.9122449889457234,Kendall
Creatinine,hsa-miR-96-5p,-0.03835504003368216,0.5428771256412687,0.8932961398511846,Kendall
ALAT,hsa-miR-96-5p,0.021980002511802172,0.72681303001661135,0.955008703044074,Kendall
ASAT,hsa-miR-96-5p,-0.03831438716305888,0.5465312935603757,0.8948199548476035,Kendall
Glucose,hsa-miR-96-5p,0.015258746511826253,0.8094800839067966,0.9683205129778962,Kendall
HbA1c,hsa-miR-96-5p,-0.050852914952118224,0.5269766933923272,0.8886240772701443,Kendall
Target_fibrotic,hsa-miR-96-5p,-0.03968108674830946,0.6918053082801796,0.942214886772523,Kendall
Target_lipidic,hsa-miR-96-5p,0.024119876258776336,0.8095916539542366,0.9683205129778962,Kendall
Target_necrotic,hsa-miR-96-5p,0.041250132796106176,0.6803689393609231,0.9371564360595228,Kendall
Target_Calcific,hsa-miR-96-5p,0.06457902353156245,0.5188417481210321,0.8859496448267753,Kendall
Age,hsa-miR-98-5p,-0.1110199738759996,0.05877193150558843,0.5058157007948602,Kendall
BMI,hsa-miR-98-5p,-0.08978740741955975,0.12106135082125483,0.607198923720841,Kendall
WBC,hsa-miR-98-5p,-0.001509603119765438,0.9792121046119174,0.9953994507338395,Kendall
RBC,hsa-miR-98-5p,0.008297883148455655,0.8860470460101879,0.9793936947984034,Kendall
HGB,hsa-miR-98-5p,-0.0875370452289449,0.13341646340030386,0.6171743451318288,Kendall
HCT,hsa-miR-98-5p,-0.013614430725537321,0.8145646008477001,0.9685801205789674,Kendall
PLT,hsa-miR-98-5p,0.10753176567696766,0.06325357355578924,0.5150007265393337,Kendall
NE_abs,hsa-miR-98-5p,0.06102367301361401,0.29375611929551665,0.7649875802296857,Kendall
LY_abs,hsa-miR-98-5p,-0.028360335030584046,0.6292582061580514,0.918637639999598,Kendall
MO_abs,hsa-miR-98-5p,0.0030933600968993022,0.959481403109431,0.9938692956623455,Kendall
Eo_Abs,hsa-miR-98-5p,-0.05230891225459485,0.4085299364717932,0.8326996309412413,Kendall
Total_cholesterol,hsa-miR-98-5p,-0.0025809227395523003,0.9643755294026778,0.9938692956623455,Kendall
LDL,hsa-miR-98-5p,0.008392513678027399,0.8845851691390147,0.9793936947984034,Kendall
HDL,hsa-miR-98-5p,-0.0015102565569217897,0.9792119850768097,0.9953994507338395,Kendall
TG,hsa-miR-98-5p,-0.07687346031187309,0.1839143594803657,0.6690386644394546,Kendall
Creatinine,hsa-miR-98-5p,-0.07886631394183707,0.1758722258430711,0.663061249833441,Kendall
ALAT,hsa-miR-98-5p,0.07448078548860937,0.20027466606236427,0.6880139824610397,Kendall
